time,type,thing,fisher,weight,worth,total
1718607135933,junk,CB Longneck,alfiMS,0.23,2,442
1718607285865,common,Pike,BeepsBPS,0.81,8,63
1718607312839,common,Black Spotted Grunt,crayzeyez,4.47,18,173
1718607564636,uncommon,Sea Urchin,meneldur,0.17,26,532
1718607768485,junk,CB Longneck,surfeus,0.2,2,193
1718607828306,legendary,Joel the Sturgeon,alfiMS,283,283,725
1718607850129,common,Salmon,leonidovy4,4.41,33,254
1718608004911,junk,CB Longneck,stecherdesgrauens,0.18,2,384
1718608252535,junk,Some Keys,meneldur,0.16,8,540
1718608350568,legendary,Manta Ray,varmintkoss,1,457,1033
1718608416553,common,Carp,Purple___Shadow,9,17,2305
1718608480990,common,Mackerel,alfiMS,1.73,17,742
1718608911628,epic,Orange Discus,crayzeyez,0.26,97,270
1718608935063,common,Pike,meneldur,0.84,8,548
1718609150479,common,Perch,alfiMS,2.67,27,769
1718609178082,rare,Arapaima,varmintkoss,110,110,1143
1718609238123,junk,Trolley,Eljoo,21,10,10
1718609277983,common,Atlantic Cod,stecherdesgrauens,43,32,416
1718609388649,epic,Shrimp Toy,CHUCKY_XS,0.87,87,769
1718609781380,common,Hermit Crab,varmintkoss,0.92,18,1161
1718609803876,rare,Olive Ridley Turtle,alfiMS,33,67,836
1718609825627,junk,Bike,meneldur,10.1,30,578
1718609921430,junk,Henry's Shoe,stecherdesgrauens,1.97,5,421
1718610219133,junk,Coffee Cup,sstop1231,0.21,2,13
1718610444619,junk,Traffic Cone,alfiMS,1.12,9,845
1718610466173,common,Hermit Crab,wiseshadow1990,1.02,20,68
1718610488628,rare,Piranha,varmintkoss,0.82,65,1226
1718610547990,uncommon,Watch,stecherdesgrauens,0.2,51,472
1718610601432,junk,Weird Drawing of a Fish?,Chimepa1,0.54,11,11
1718610645571,epic,Moorish Idol,meneldur,1.7,153,731
1718610686572,rare,Sunfish,Purple___Shadow,964,107,2412
1718611151967,junk,Broken Sword,varmintkoss,1.09,109,1335
1718611308113,uncommon,Peacock Bass,surfeus,8.3,52,245
1718611331519,rare,Arapaima,stecherdesgrauens,112,112,584
1718611353968,rare,Orange-Spotted Spinefoot,meneldur,0.09,65,796
1718611419909,junk,Coffee Cup,Kurotaku1337,0.2,2,2
1718611450925,common,Barracuda,Chimepa1,9,30,41
1718611630411,uncommon,Streaked Spinefoot,Psygineer,0.2,40,1982
1718611861000,rare,Orange-Spotted Spinefoot,alfiMS,0.1,69,914
1718612074477,rare,Orangespined Unicornfish,Chimepa1,1.09,82,123
1718612149839,rare,Marlin,stecherdesgrauens,262,87,671
1718612172385,uncommon,Lobster,meneldur,1,70,866
1718612228603,legendary,Blue Whale,fscktfs,145,1,1122
1718612287396,rare,Jellyfish Plushie,necroso7,0.46,83,922
1718612706274,uncommon,Murex Shellfish,Chimepa1,0.46,37,160
1718612727476,junk,Thong,alfiMS,0.21,2,916
1718612778457,rare,Sailfish,meneldur,59,75,941
1718612897010,common,Black Redeye,mva255,45,34,67
1718612918362,junk,Some Keys,stecherdesgrauens,0.2,10,681
1718613075267,common,Trout,LEONwubwub,0.93,14,85
1718613158973,epic,Eagle Ray,fscktfs,188,179,1301
1718613185429,uncommon,Fish Fillet Burger,necroso7,0.81,4,926
1718613267758,junk,Tire,teegreeen,31,10,91
1718613344312,rare,Sunfish,Chimepa1,781,87,247
1718613442820,epic,Old PC,alfiMS,18.6,186,1102
1718613565540,epic,Sponge,meneldur,0.1,2,943
1718613667802,common,Salmon,crayzeyez,4.19,31,301
1718613689155,junk,Tire,ymoxel,29,10,269
1718613967774,junk,Branch,Chimepa1,0.52,2,249
1718614079279,rare,Sailfish,fscktfs,62,79,1380
1718614198691,common,Blue Discus,meneldur,0.21,21,964
1718614550667,junk,Tire,necroso7,34,11,937
1718614587057,rare,Mahi Mahi,Chimepa1,14.6,78,327
1718614778678,common,Hermit Crab,sstop1231,1.09,22,35
1718614831098,rare,Big Mamma Pickle,kot1001,0.45,90,90
1718614915149,junk,Mug,meneldur,0.49,10,974
1718615213313,uncommon,Koi,Chimepa1,12.9,51,378
1718615327752,junk,Tire,necroso7,30,10,947
1718615440144,rare,Olive Ridley Turtle,CHUCKY_XS,41,81,850
1718615532821,common,Atlantic Cod,alfiMS,34,25,1127
1718615554025,junk,Nugget,fscktfs,0.2,2,1382
1718615581736,common,Salmon,LEONwubwub,3.47,26,111
1718615603076,common,Pike,kot1001,0.92,9,99
1718615624812,common,Salmon,stecherdesgrauens,3.88,29,710
1718615760796,junk,Some Keys,meneldur,0.22,11,985
1718615851548,uncommon,Streaked Spinefoot,Chimepa1,0.18,36,414
1718616013229,common,Salmon,dudilidu_,4.04,30,30
1718616197372,epic,Swordfish,alfiMS,256,205,1332
1718616222405,uncommon,Watch,kot1001,0.17,42,141
1718616548024,junk,Bike,stecherdesgrauens,9.6,29,739
1718616576217,rare,Nimbochromis,Chimepa1,2.82,61,475
1718616598688,rare,Emperor Angelfish,crayzeyez,1.42,66,367
1718616620206,common,Black Spotted Grunt,mva255,4.59,18,85
1718616658060,epic,Powderblue Tang,meneldur,0.83,167,1152
1718616975062,rare,Arapaima,alfiMS,82,82,1414
1718616996322,uncommon,Fish Fillet Burger,kot1001,0.98,5,146
1718617213748,common,Black Spotted Grunt,Chimepa1,4.68,19,494
1718617306790,rare,Jellyfish Plushie,meneldur,0.43,78,1230
1718617329313,rare,Red-knobbed Starfish,fscktfs,0.1,68,1450
1718617478277,junk,Traffic Cone,necroso7,0.82,7,954
1718617500227,uncommon,Murex Shellfish,LEONwubwub,0.51,40,151
1718617615932,common,Blue Discus,stecherdesgrauens,0.2,20,759
1718617858718,epic,Lion Fish,Chimepa1,1,120,614
1718617898281,uncommon,Peacock Bass,kot1001,6.5,41,187
1718618229663,junk,CB Longneck,meneldur,0.19,2,1232
1718618333545,junk,Coffee Cup,fscktfs,0.2,2,1452
1718618389851,rare,Wahoo,dudilidu_,13.8,89,119
1718618508672,rare,Rainbow Cichlid,Chimepa1,0.46,60,674
1718618578792,rare,Oreochromis,necroso7,2.7,90,1044
1718619079671,rare,Red-knobbed Starfish,meneldur,0.1,72,1304
1718619147106,uncommon,Murex Shellfish,Chimepa1,0.52,42,716
1718619263407,epic,Leatherback Turtle,varmintkoss,331,116,1451
1718619285257,uncommon,Frontosa Cichlid,kot1001,0.5,35,222
1718619687284,common,Carp,meneldur,8.8,17,1321
1718619781896,rare,Wahoo,Chimepa1,13.8,88,804
1718619963685,uncommon,Murex Shellfish,necroso7,0.52,41,1085
1718620419769,common,Mackerel,Chimepa1,2.04,20,824
1718620458782,uncommon,Watch,varmintkoss,0.2,51,1502
1718620504227,legendary,Joel the Sturgeon,fscktfs,259,259,1711
1718620624415,junk,Thong,meneldur,0.19,2,1323
1718620815286,common,Blue Discus,dudilidu_,0.21,21,140
1718620935879,junk,Thong,necroso7,0.19,2,1087
1718621053250,common,Atlantic Cod,Chimepa1,43,32,856
1718621481246,uncommon,Sea Urchin,meneldur,0.19,29,1352
1718621695521,common,Black Spotted Grunt,Chimepa1,4.12,16,872
1718621718375,uncommon,Triggerfish,fscktfs,18.9,85,1796
1718621828006,common,Pike,necroso7,1.11,11,1098
1718621994189,junk,Branch,varmintkoss,0.4,2,1504
1718622047864,junk,Thong,LEONwubwub,0.22,2,153
1718622360122,uncommon,Rabbitfish,Chimepa1,1.8,32,904
1718622400199,legendary,Golden Crown,meneldur,0.8,400,1752
1718622480514,epic,Lion Fish,leonidovy4,0.85,103,357
1718622992705,junk,Soda Can,Chimepa1,0.1,1,905
1718623087125,junk,Coffee Cup,meneldur,0.21,2,1754
1718623148834,common,Hermit Crab,necroso7,1.02,20,1118
1718623213167,common,Mackerel,dudilidu_,1.78,18,158
1718623555397,junk,Can,fscktfs,0.42,4,1800
1718623576659,junk,CB Longneck,sstop1231,0.19,2,37
1718623598097,common,Mussel,stecherdesgrauens,0.11,11,770
1718623619340,junk,Thong,StealthedGamingAwaking,0.17,2,2
1718623641026,common,Salmon,LEONwubwub,3.22,24,177
1718623663271,uncommon,Peacock Bass,Chimepa1,8.5,53,958
1718624065688,common,Trout,meneldur,1.13,17,1771
1718624086956,epic,Sponge,teegreeen,0.09,2,93
1718624167517,uncommon,Scrapermouth Mbuna,surfeus,0.19,38,283
1718624257986,common,Salmon,stecherdesgrauens,3.48,26,796
1718624279841,uncommon,Golden Redeye Rudd,Chimepa1,0.66,33,991
1718624374771,common,Mackerel,alfiMS,2,20,1434
1718624439763,uncommon,Koi,dudilidu_,13.7,54,212
1718624529165,rare,Oreochromis,necroso7,2.45,82,1200
1718624856937,rare,Red Discus,meneldur,0.38,86,1857
1718624884913,common,Black Redeye,stecherdesgrauens,33,25,821
1718624917519,uncommon,Koi,Chimepa1,12.2,48,1039
1718625022748,junk,Scooter,varmintkoss,13.2,44,1548
1718625049679,junk,Broken Sword,surfeus,1.07,107,390
1718625166425,rare,Olive Ridley Turtle,alfiMS,36,72,1506
1718625297439,uncommon,Lobster,fscktfs,1.01,71,1871
1718625628927,junk,Mug,meneldur,0.53,11,1868
1718625651615,rare,Wahoo,dudilidu_,11.9,76,288
1718625684554,rare,Red Discus,varmintkoss,0.33,75,1623
1718625813957,epic,Orange Discus,alfiMS,0.28,104,1610
1718625910219,uncommon,Golden Redeye Rudd,Chimepa1,0.8,40,1079
1718625933052,rare,Sailfish,stecherdesgrauens,62,79,900
1718625955989,rare,Clownfish,JohnnyQuizz,0.19,87,586
1718626571560,rare,Nimbochromis,meneldur,2.95,64,1932
1718626743558,rare,Marlin,varmintkoss,277,92,1715
1718626852908,rare,Rubber Ducky,Chimepa1,0.11,110,1189
1718626930587,junk,Can,JohnnyQuizz,0.54,5,591
1718627206556,epic,Orange Mandarin Fish,meneldur,0.17,151,2083
1718627364098,uncommon,Rabbitfish,thanossoul,2.25,39,400
1718627413359,uncommon,Red Eye Fish,varmintkoss,2.45,34,1749
1718627489204,rare,Tuna,Chimepa1,217,104,1293
1718627521515,rare,Yellowtang,ymoxel,0.57,74,343
1718627611786,uncommon,Triggerfish,JohnnyQuizz,22,97,688
1718627858774,rare,Mahi Mahi,sstop1231,13.1,70,107
1718627880474,junk,Bike,meneldur,8.2,25,2108
1718627987463,common,Atlantic Cod,madagascaradam,36,27,541
1718628012923,rare,Oreochromis,dudilidu_,2.45,82,370
1718628086325,junk,Traffic Cone,varmintkoss,1.04,8,1757
1718628227306,junk,Bike,JohnnyQuizz,9.1,27,715
1718628283246,epic,Yellow Mandarin Fish,thanossoul,0.21,190,590
1718628375238,junk,Soda Can,Chimepa1,0.1,1,1294
1718628406658,rare,Rubber Ducky,fscktfs,0.11,108,1979
1718628617054,junk,Funny Metal Tubes,madagascaradam,0.18,2,543
1718628656169,common,Salmon,kolyaoleksyuk,4.06,30,32
1718628783763,uncommon,Streaked Spinefoot,meneldur,0.18,35,2143
1718628998809,junk,Traffic Cone,necroso7,0.85,7,1207
1718629042507,junk,VHS Tape,varmintkoss,0.49,19,1776
1718629186464,common,Black Redeye,LEONwubwub,41,31,208
1718629210354,uncommon,Sea Urchin,dudilidu_,0.22,33,403
1718629419620,epic,Old PC,Chimepa1,16.4,164,1458
1718629466214,uncommon,Butterfly Fish,meneldur,0.09,39,2182
1718629602602,uncommon,Streaked Spinefoot,madagascaradam,0.18,37,580
1718629913035,uncommon,Butterfly Fish,varmintkoss,0.1,47,1823
1718629946121,epic,Eagle Ray,necroso7,236,225,1432
1718630053965,junk,Coffee Cup,leonidovy4,0.17,2,359
1718630075580,common,Black Spotted Grunt,Chimepa1,4.81,19,1477
1718630097226,common,Mackerel,Purple___Shadow,1.97,20,2432
1718630118502,junk,Nugget,meneldur,0.17,2,2184
1718630181035,common,Blue Discus,mva255,0.19,19,104
1718630273867,epic,Shrimp Toy,fscktfs,0.92,92,2071
1718630424081,rare,Sunfish,dudilidu_,862,96,499
1718630445665,common,Blue Discus,madagascaradam,0.18,18,598
1718630698585,uncommon,Koi,Chimepa1,11.6,45,1522
1718630788336,legendary,Blue Whale,t0x1nXz,119,919,930
1718630844291,rare,Marlin,varmintkoss,328,109,1932
1718630901104,legendary,Golden Crown,sstop1231,0.91,453,560
1718631014068,common,Salmon,giggles3888,3.65,27,386
1718631035603,common,Carp,meneldur,7.9,15,2199
1718631375229,rare,Tuna,Chimepa1,196,94,1616
1718631623414,common,Mackerel,dudilidu_,1.64,16,515
1718631645202,common,Salmon,giggles3888,3.86,29,415
1718631788442,common,Black Spotted Grunt,fscktfs,4.5,18,2089
1718631994760,junk,Funny Metal Tubes,meneldur,0.19,2,2201
1718632019723,uncommon,Koi,Chimepa1,11.5,45,1661
1718632119248,junk,Coffee Cup,varmintkoss,0.2,2,1934
1718632316821,common,Hermit Crab,mva255,1.13,23,127
1718632338824,uncommon,Rabbitfish,giggles3888,2.18,38,453
1718632654887,epic,Leatherback Turtle,Chimepa1,406,142,1803
1718632863804,common,Pike,varmintkoss,0.93,9,1943
1718632943138,uncommon,Sea Urchin,meneldur,0.16,24,2225
1718632979715,common,Carp,giggles3888,8.3,16,469
1718633002933,rare,Marlin,Psygineer,301,100,2082
1718633024362,junk,Weird Drawing of a Fish?,fscktfs,0.43,9,2098
1718633216837,common,Mussel,Ura3535,0.08,8,554
1718633238624,common,Perch,sstop1231,2.88,29,589
1718633322354,junk,Scooter,Chimepa1,12.1,40,1843
1718633475793,junk,Bike,necroso7,9.3,28,1460
1718633542429,rare,Arapaima,varmintkoss,83,83,2026
1718633585777,junk,Tire,giggles3888,30,10,479
1718633660841,common,Black Redeye,meneldur,38,29,2254
1718633683510,rare,Orange-Spotted Spinefoot,Psygineer,0.11,74,2156
1718633950113,junk,Mug,Chimepa1,0.47,9,1852
1718634050335,rare,Nimbochromis,dudilidu_,3.32,72,587
1718634279223,epic,Orange Mandarin Fish,necroso7,0.18,158,1618
1718634300767,common,Mackerel,meneldur,1.64,16,2270
1718634328236,junk,Vape,thanossoul,0.2,10,600
1718634349535,junk,CB Longneck,alfiMS,0.18,2,1612
1718634373362,epic,Octopus,Psygineer,8.8,131,2287
1718634416713,junk,Skateboard,fscktfs,2.58,43,2141
1718634461994,uncommon,Watch,varmintkoss,0.19,48,2074
1718634546005,junk,Soda Can,stecherdesgrauens,0.08,1,901
1718634578466,rare,Rubber Ducky,Chimepa1,0.08,82,1934
1718634743469,junk,Thong,leonidovy4,0.17,2,361
1718634974563,common,Mussel,Psygineer,0.08,8,2295
1718635030146,uncommon,Triggerfish,meneldur,22,97,2367
1718635081547,rare,Big Mamma Pickle,alfiMS,0.41,81,1693
1718635103685,uncommon,Streaked Spinefoot,varmintkoss,0.22,45,2119
1718635170920,rare,Emperor Angelfish,yasosus_bibus,1.27,59,59
1718635208451,epic,Foureye Butterflyfish,Chimepa1,0.18,134,2068
1718635245435,common,Barracuda,dudilidu_,7.8,26,613
1718635270343,junk,Traffic Cone,alesas2,1.1,9,77
1718635369692,epic,Orange Mandarin Fish,necroso7,0.18,160,1778
1718635414146,common,Hermit Crab,stecherdesgrauens,1.03,21,922
1718635513239,common,Atlantic Cod,DukeMozzarelli,34,26,26
1718635564536,uncommon,Electric Catfish,fscktfs,20,52,2193
1718635631435,junk,Coffee Cup,giggles3888,0.2,2,481
1718635678325,common,Mackerel,thanossoul,1.75,17,617
1718635804867,rare,Olive Ridley Turtle,alfiMS,37,74,1767
1718635827074,uncommon,Electric Catfish,varmintkoss,18.9,49,2168
1718635849972,rare,Red Discus,Chimepa1,0.36,82,2150
1718635957519,junk,Henry's Shoe,ReioKimura,1.97,5,5
1718635978802,junk,Coffee Cup,Psygineer,0.22,2,2297
1718636251242,common,Barracuda,necroso7,9.1,30,1808
1718636325298,common,Mackerel,giggles3888,1.92,19,500
1718636442776,uncommon,Scrapermouth Mbuna,dudilidu_,0.16,32,645
1718636464360,common,Blue Discus,LEONwubwub,0.18,18,226
1718636487315,rare,Sailfish,Chimepa1,67,87,2237
1718636511928,uncommon,Murex Shellfish,meneldur,0.54,43,2410
1718637185855,rare,Sailfish,staggerrilla,65,84,84
1718637218424,common,Black Redeye,JohnnyQuizz,33,25,25
1718637239995,common,Carp,Psygineer,7.3,14,14
1718637261848,uncommon,Streaked Spinefoot,Chimepa1,0.17,34,34
1718637283413,common,Carp,alfiMS,8.9,17,17
1718637304682,junk,Thong,meneldur,0.21,2,2
1718637327591,rare,Orangespined Unicornfish,Aspio9,1.11,83,83
1718637349470,uncommon,Streaked Spinefoot,stecherdesgrauens,0.16,32,32
1718637372068,rare,Piranha,leonidovy4,0.89,71,71
1718637458766,junk,Tire,giggles3888,26,9,9
1718637491349,junk,Skateboard,necroso7,2.54,42,42
1718637645607,rare,Jellyfish Plushie,dudilidu_,0.52,94,94
1718637800720,junk,Broken Sword,mrdes1gner,0.88,88,88
1718637867569,common,Atlantic Cod,JohnnyQuizz,45,34,59
1718637889281,uncommon,Sea Urchin,Chimepa1,0.16,25,59
1718637917739,junk,Some Keys,alfiMS,0.23,11,28
1718637939821,uncommon,Murex Shellfish,fscktfs,0.54,43,43
1718637993371,legendary,Joel the Sturgeon,stecherdesgrauens,307,307,339
1718638174135,uncommon,Electric Catfish,alesas2,26,67,67
1718638279485,common,Mussel,surfeus,0.09,9,9
1718638472400,uncommon,Electric Catfish,necroso7,22,57,99
1718638494678,rare,Rainbow Cichlid,Psygineer,0.41,53,67
1718638564688,legendary,Blue Whale,JohnnyQuizz,131,1,1073
1718638644754,common,Mussel,stecherdesgrauens,0.08,8,347
1718638677165,legendary,Golden Crown,t0x1nXz,1.12,558,558
1718638717823,rare,Oreochromis,alfiMS,2.26,75,103
1718638740112,rare,Nimbochromis,DukeMozzarelli,2.44,53,53
1718638840916,common,Mackerel,dudilidu_,1.9,19,113
1718639132988,legendary,Tiger Shark,meneldur,449,269,271
1718639174013,uncommon,Lobster,CHUCKY_XS,1.13,79,79
1718639195639,junk,VHS Tape,surfeus,0.51,20,29
1718639289655,common,Atlantic Cod,JohnnyQuizz,36,27,1100
1718639311387,common,Salmon,stecherdesgrauens,3.44,26,373
1718639377751,common,Black Spotted Grunt,mva255,5.4,22,22
1718639435713,common,Pike,fscktfs,0.82,8,51
1718639463300,common,Mackerel,Purple___Shadow,1.61,16,16
1718639606021,junk,Some Keys,alfiMS,0.17,8,111
1718639803041,common,Pike,Psygineer,1.07,11,78
1718640049155,junk,Thong,sstop1231,0.2,2,2
1718640119473,junk,Trolley,stecherdesgrauens,18.8,9,382
1718640146396,rare,Arapaima,CHUCKY_XS,87,87,166
1718640216976,junk,Traffic Cone,alfiMS,0.88,7,118
1718640258412,rare,Nimbochromis,Chimepa1,3.29,71,130
1718640300033,rare,Sunfish,JohnnyQuizz,788,88,1188
1718640455295,rare,Wahoo,fscktfs,14.8,95,146
1718640476960,junk,VHS Tape,necroso7,0.54,22,121
1718640576486,junk,Trolley,surfeus,16.3,8,37
1718640955885,junk,CB Longneck,JohnnyQuizz,0.21,2,1190
1718641099275,junk,Nugget,Purple___Shadow,0.17,2,18
1718641229027,rare,Wahoo,dudilidu_,13.9,89,202
1718641284671,uncommon,Streaked Spinefoot,Psygineer,0.18,37,115
1718641366326,rare,Jellyfish Plushie,necroso7,0.52,94,215
1718641509125,common,Barracuda,leonidovy4,8.2,27,98
1718641654953,common,Blue Discus,Chimepa1,0.18,18,148
1718641677031,common,Perch,fscktfs,2.49,25,171
1718641735342,junk,Branch,JohnnyQuizz,0.56,2,1192
1718641791456,common,Hermit Crab,t0x1nXz,0.84,17,575
1718642015647,junk,Bike,mva255,10.7,32,54
1718642058658,junk,Skateboard,sstop1231,2.61,44,46
1718642270432,common,Mussel,gwaki3,0.09,9,9
1718642293722,rare,Tuna,Purple___Shadow,214,102,120
1718642331697,common,Pike,Chimepa1,0.96,10,158
1718642359257,common,Atlantic Cod,JohnnyQuizz,40,30,1222
1718642381206,uncommon,Red Eye Fish,necroso7,2.29,32,247
1718642418186,common,Salmon,Psygineer,3.49,26,141
1718642441222,rare,Mahi Mahi,dudilidu_,16.5,88,290
1718642539342,uncommon,Red Eye Fish,lightb0011,2.45,34,34
1718642766695,rare,Tuna,Ura3535,192,92,92
1718642885494,uncommon,Oyster,alfiMS,0.47,56,174
1718642909057,rare,Tuna,CHUCKY_XS,241,115,281
1718642978079,uncommon,Watch,Chimepa1,0.21,53,211
1718643014880,junk,Trolley,JohnnyQuizz,19.3,10,1232
1718643113930,rare,Arapaima,Purple___Shadow,95,95,215
1718643395061,junk,Some Keys,surfeus,0.21,11,48
1718643417798,rare,Sailfish,stecherdesgrauens,57,73,455
1718643619090,common,Carp,JohnnyQuizz,7.6,14,1246
1718643642292,uncommon,Triggerfish,dudilidu_,21,93,383
1718643666194,epic,Powderblue Tang,Chimepa1,0.66,132,343
1718643806390,junk,Strange Vase,necroso7,0.42,8,255
1718643853458,common,Barracuda,Purple___Shadow,8.2,27,242
1718644254215,epic,Sponge,JohnnyQuizz,0.1,2,1248
1718644276345,uncommon,Scrapermouth Mbuna,stecherdesgrauens,0.21,43,498
1718644299702,rare,Jellyfish Plushie,Chimepa1,0.56,100,443
1718644327126,legendary,Tiger Shark,Psygineer,508,305,446
1718644485990,junk,Thong,Purple___Shadow,0.22,2,244
1718644667206,rare,Yellowtang,alfiMS,0.7,90,264
1718644759063,epic,Foureye Butterflyfish,LEONwubwub,0.18,134,134
1718644823322,junk,Can,dudilidu_,0.43,4,387
1718644909925,epic,Leatherback Turtle,Chimepa1,432,151,594
1718644935534,legendary,Croissant Shark,JohnnyQuizz,0.86,214,1462
1718645062432,junk,Branch,meneldur,0.43,2,273
1718645083863,junk,Weird Drawing of a Fish?,stecherdesgrauens,0.5,10,508
1718645125283,junk,Henry's Shoe,Purple___Shadow,1.97,5,249
1718645159525,rare,Rubber Ducky,necroso7,0.1,101,356
1718645387244,rare,Orange-Spotted Spinefoot,alfiMS,0.09,61,325
1718645545643,uncommon,Streaked Spinefoot,Chimepa1,0.17,35,629
1718645567328,common,Carp,JohnnyQuizz,7.4,14,1476
1718645588775,junk,Branch,Psygineer,0.51,2,448
1718645750399,uncommon,Electric Catfish,Purple___Shadow,26,68,317
1718645978954,junk,Tire,stecherdesgrauens,28,9,517
1718646014969,junk,VHS Tape,dudilidu_,0.53,21,408
1718646342995,epic,Old PC,JohnnyQuizz,22,221,1697
1718646375460,legendary,Pink Rubber Ducky,puninupp,4.11,329,329
1718646498655,epic,Swordfish,thanossoul,227,182,182
1718646520980,junk,Scooter,Psygineer,14.9,50,498
1718646734354,junk,Soda Can,necroso7,0.08,1,357
1718646799339,common,Atlantic Cod,Purple___Shadow,36,27,344
1718646861346,junk,Fish Cracker,alfiMS,0.55,6,331
1718646962203,uncommon,Golden Redeye Rudd,JohnnyQuizz,0.68,34,1731
1718647005006,junk,Thong,stecherdesgrauens,0.17,2,519
1718647037127,common,Perch,dudilidu_,3.37,34,442
1718647080272,common,Black Redeye,fscktfs,42,32,203
1718647152583,rare,Piranha,meneldur,1.07,86,359
1718647336033,common,Pike,Psygineer,0.84,8,506
1718647398617,uncommon,Triggerfish,thanossoul,21,93,275
1718647759715,junk,Branch,Chimepa1,0.53,2,631
1718647782366,rare,Nimbochromis,JohnnyQuizz,2.97,64,1795
1718647804278,common,Salmon,stecherdesgrauens,3.67,28,547
1718647909417,uncommon,Electric Catfish,puninupp,21,54,383
1718648112426,legendary,Joel the Sturgeon,thanossoul,300,300,575
1718648266447,common,Perch,Purple___Shadow,2.95,29,373
1718648309462,uncommon,Golden Redeye Rudd,mva255,0.76,38,92
1718648341110,legendary,Golden Crown,Psygineer,1.04,520,1026
1718648411329,rare,Yellowtang,dudilidu_,0.67,86,528
1718648441643,junk,Thong,necroso7,0.18,2,359
1718648521843,common,Pike,stecherdesgrauens,1.01,10,557
1718648544943,rare,Arapaima,JohnnyQuizz,89,89,1884
